,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
620,ROOFTOP,449 W  FOUNTAIN ST,"449 W Fountain St, Providence, RI 02903, USA",ChIJjxz0ZXRF5IkRhUXHfJi4dqw,449 W  FOUNTAIN ST,41.8188309,-71.4250662,2,02903,OK,premise
621,GEOMETRIC_CENTER,W WEST FOUNTAIN,"W Fountain St, Providence, RI 02903, USA",ChIJU_0fgXNF5IkRIZ432AOnRes,W WEST FOUNTAIN,41.8186738,-71.4237818,5,02903,OK,route
622,ROOFTOP,471 W  FOUNTAIN ST,"471 W Fountain St, Providence, RI 02903, USA",ChIJV4m3Q3RF5IkR8STnhRmjpdg,471 W  FOUNTAIN ST,41.8186915,-71.4256923,2,02903,OK,premise
623,ROOFTOP,471 W  FOUNTAIN ST,"471 W Fountain St, Providence, RI 02903, USA",ChIJV4m3Q3RF5IkR8STnhRmjpdg,471 W  FOUNTAIN ST,41.8186915,-71.4256923,2,02903,OK,premise
624,ROOFTOP,173 MONTGOMERY 2,"173 Montgomery Ave, Reading, PA 19606, USA",ChIJc3dhVZJ5xokR2N6JS8c1IuE,173 MONTGOMERY 2,40.3428486,-75.87370609999999,1,19606,OK,premise
625,ROOFTOP,178 DEXTER ST,"178 Dexter St, Providence, RI 02907, USA",ChIJJ_W_bHhF5IkRx89DV4C_PAI,178 DEXTER ST,41.8115834,-71.4288712,2,02907,OK,premise
626,ROOFTOP,400 ADMIRAL ST,"400 Admiral St, Providence, RI 02908, USA",ChIJdRRFWv9E5IkRT9C6yFozPe8,400 ADMIRAL ST,41.8458322,-71.42945499999999,1,02908,OK,premise
627,ROOFTOP,377 KILLINGLY ST,"377 Killingly St, Providence, RI 02909, USA",ChIJzQr3I-VF5IkRjqiT_SjGnQI,377 KILLINGLY ST,41.8203327,-71.4680609,1,02909,OK,premise
628,ROOFTOP,59 PROSPECT ST,"59 Prospect St, Utica, NY 13501, USA",ChIJ64GOGThB2YkRAAtjSfG45oU,59 PROSPECT ST,43.0824906,-75.2601884,1,13501,OK,premise
629,ROOFTOP,376 BROADWAY,"376 Broadway, Chinatown, NY 10013, USA",ChIJaRilNo1vwokRwWyQf1kblgs,376 BROADWAY,40.7178034,-74.00304349999999,1,10013,OK,street_address
630,ROOFTOP,376 BROADWAY,"376 Broadway, Chinatown, NY 10013, USA",ChIJaRilNo1vwokRwWyQf1kblgs,376 BROADWAY,40.7178034,-74.00304349999999,1,10013,OK,street_address
631,ROOFTOP,19 SNOW ST,"19 Snow St, Providence, RI 02903, USA",ChIJST_HahNF5IkRPioC_S08zqg,19 SNOW ST,41.8222386,-71.4152611,2,02903,OK,"bar,establishment,point_of_interest"
632,GEOMETRIC_CENTER,E FRIENDSHIP ST N/A,"E Friendship St, Medina, OH 44256, USA",ChIJ4ei-qxvIMIgRj1-CZ99ra9U,E FRIENDSHIP ST N/A,41.1406133,-81.8580729,1,44256,OK,route
633,ROOFTOP,36 SHERPARD ST 2,"36 Shepard St, Brighton, MA 02135, USA",ChIJFTWu1Ut444kRZ2utSMqfOOk,36 SHERPARD ST 2,42.3464955,-71.1506886,2,02135,OK,premise
634,ROOFTOP,35 CLEVERICK STREET ST,"35 Claverick St, Providence, RI 02903, USA",ChIJKTC_mmxF5IkRyZiFdIPm0g4,35 CLEVERICK STREET ST,41.8179232,-71.41290579999999,1,02903,OK,street_address
635,GEOMETRIC_CENTER,PROVIDENCE PLACE MALL,"Providence Pl, Providence, RI 02903, USA",ChIJI1e24A5F5IkR23sj3p9MSVk,PROVIDENCE PLACE MALL,41.8284801,-71.42180259999999,1,02903,OK,route
636,GEOMETRIC_CENTER,PRIMROSE ST & VINTON ST,"Primrose St, 7, MD 20815, USA",ChIJJW1lhgnJt4kR6AaRjAzz0e8,PRIMROSE ST & VINTON ST,38.9748367,-77.073392,2,20815,OK,route
637,ROOFTOP,800 ALLENS AVE,"800 Allens Ave, Providence, RI 02905, USA",ChIJ8zYlK_dP5IkRd-iOxAZFonA,800 ALLENS AVE,41.7931224,-71.3970495,1,02905,OK,premise
638,ROOFTOP,800 ALLENS AVE,"800 Allens Ave, Providence, RI 02905, USA",ChIJ8zYlK_dP5IkRd-iOxAZFonA,800 ALLENS AVE,41.7931224,-71.3970495,1,02905,OK,premise
639,ROOFTOP,605 DOUGLAS AVE,"605 Douglas Ave, Providence, RI 02908, USA",ChIJ18z_q_hE5IkRta4qSBhBORI,605 DOUGLAS AVE,41.8468954,-71.42949940000001,2,02908,OK,premise
640,ROOFTOP,193 CHATHAM ST,"193 Chatham St, Providence, RI 02904, USA",ChIJr4wT_O5E5IkRGXM-sqO1rJE,193 CHATHAM ST,41.851524,-71.414647,3,02904,OK,street_address
641,ROOFTOP,27 SARATOGA ST,"27 Saratoga St, Hoosick Falls, NY 12090, USA",ChIJb2oj7B6Z4IkRVclCpNMIgWw,27 SARATOGA ST,42.910897,-73.343197,3,12090,OK,street_address
642,ROOFTOP,146 E WOODBINE ST 138,"138 Woodbine St, Pawtucket, RI 02860, USA",ChIJyYAR47Zc5IkRwTg5RPOGUmg,146 E WOODBINE ST 138,41.8869501,-71.3737858,1,02860,OK,premise
643,RANGE_INTERPOLATED,125 N JULIAN ST 2,"125 N Julian St, Naperville, IL 60540, USA",EioxMjUgTiBKdWxpYW4gU3QsIE5hcGVydmlsbGUsIElMIDYwNTQwLCBVU0EiGhIYChQKEgknkfier1cOiBFqI64ymziKqxB9,125 N JULIAN ST 2,41.776495,-88.1368753,2,60540,OK,street_address
644,ROOFTOP,530 N  MAIN ST,"530 N Main St, Providence, RI 02904, USA",ChIJ17hCWR5F5IkRdiJyfS3s-Og,530 N  MAIN ST,41.8363836,-71.4101819,1,02904,OK,"establishment,health,point_of_interest"
645,ROOFTOP,533 DOUGLAS AVE,"533 Douglas Ave, Calumet City, IL 60409, USA",ChIJV90OP3HfEYgR9QlKGEL9e8s,533 DOUGLAS AVE,41.6206206,-87.5260812,1,60409,OK,premise
646,ROOFTOP,103 DIKE ST,"103 Dike St, Providence, RI 02909, USA",ChIJa8tDPJBF5IkRAfm8FhD1e-4,103 DIKE ST,41.8160398,-71.4434335,1,02909,OK,premise
647,ROOFTOP,N BURNSIDE AVE 1,"1 W Burnside Ave, The Bronx, NY 10453, USA",ChIJKQTDF3L0wokRRoQoluc8Qoc,N BURNSIDE AVE 1,40.8540997,-73.9074286,1,10453,OK,street_address
648,ROOFTOP,120 PEACE ST,"120 Peace St, Providence, RI 02907, USA",ChIJn76gpn5F5IkRbisUBj8mrwA,120 PEACE ST,41.8064206,-71.42435809999999,2,02907,OK,street_address
649,ROOFTOP,200 WEYBOSSET ST,"200 Weybosset St, Providence, RI 02903, USA",ChIJQdLIfBRF5IkRYOTR_FAeoqI,200 WEYBOSSET ST,41.8221265,-71.4114201,1,02903,OK,street_address
650,ROOFTOP,1 EXCHANGE TER,"1 Exchange Terrace, Providence, RI 02903, USA",ChIJBcF93BZF5IkRKz0FZ7Ov77U,1 EXCHANGE TER,41.8262057,-71.4109836,1,02903,OK,street_address
651,ROOFTOP,2931 PILGRIM RD,"2931 State Rd 840, Chester, SC 29706, USA",ChIJAdAwV1BQVogReq2FVlCQkNQ,2931 PILGRIM RD,34.768436,-81.375109,1,29706,OK,street_address
652,ROOFTOP,255 COLLYER ST,"255 Collyer St, Providence, RI 02904, USA",ChIJzfB9fsBE5IkRBljCYnUlx6Y,255 COLLYER ST,41.8563319,-71.40335809999999,1,02904,OK,premise
653,ROOFTOP,FERNANDO ST & VIRGINIA LN,"50W W San Fernando St, San Jose, CA 95113, USA",ChIJfWeyT7vMj4ARYziOuT_N2-A,FERNANDO ST & VIRGINIA LN,37.3337481,-121.889867,1,95113,OK,"establishment,parking,point_of_interest"
654,ROOFTOP,1481 BROAD ST,"1481 Broad St, Providence, RI 02905, USA",ChIJ7bEHUexP5IkRniLlKVHagY8,1481 BROAD ST,41.7863886,-71.40267759999999,3,02905,OK,premise
655,GEOMETRIC_CENTER,ADALANE NEAR BRAOD ST 1,"W Broad St, Virginia, USA",ChIJHTvkZNsUsYkRci4sms_u2jU,ADALANE NEAR BRAOD ST 1,37.613271,-77.52098029999999,1,,OK,route
656,ROOFTOP,387 CHARLES ST,"387 Charles St, Providence, RI 02904, USA",ChIJB_w6SeNE5IkR-78wDzp54qM,387 CHARLES ST,41.843616,-71.417562,2,02904,OK,street_address
657,RANGE_INTERPOLATED,32 N SEAMANS ST 2,"2 Seamans St, Providence, RI 02908, USA",EicyIFNlYW1hbnMgU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA4LCBVU0EiGhIYChQKEgn9F_3JUUTkiRGRZ10HyXHBzhAC,32 N SEAMANS ST 2,41.8498852,-71.4405759,1,02908,OK,street_address
658,,60 S MOORE ST 3,,,60 S MOORE ST 3,,,0,,ZERO_RESULTS,
659,ROOFTOP,2485 NATOMAS PARK DR 260,"2485 Natomas Park Dr, Sacramento, CA 95833, USA",ChIJrSA7JO7WmoARYz_sKMOJkMI,2485 NATOMAS PARK DR 260,38.6092168,-121.5065902,1,95833,OK,premise
660,RANGE_INTERPOLATED,380 N HOPE ST ST,"380 N Hope St, Los Angeles, CA 90012, USA",EikzODAgTiBIb3BlIFN0LCBMb3MgQW5nZWxlcywgQ0EgOTAwMTIsIFVTQSIbEhkKFAoSCRGLFC5SxsKAEQZ-VePlZRmrEPwC,380 N HOPE ST ST,34.05894070000001,-118.2474212,1,90012,OK,street_address
661,ROOFTOP,270 BROAD ST,"270 Broad St, New Britain, CT 06053, USA",ChIJnRNRitKz54kReL1E9NK3s-0,270 BROAD ST,41.6724964,-72.7937191,2,06053,OK,premise
662,GEOMETRIC_CENTER,N KOSSUTH ST ST 1,"N Kossuth St, Baltimore, MD 21229, USA",ChIJXUUzDpscyIkR1aPqe2If3o8,N KOSSUTH ST ST 1,39.2884135,-76.67366439999999,2,21229,OK,route
663,,138 HANOVER 2,,,138 HANOVER 2,,,0,,ZERO_RESULTS,
664,RANGE_INTERPOLATED,1489 WESTMINSTER ST,"1489 Westminster St, Providence, RI 02909, USA",Ei4xNDg5IFdlc3RtaW5zdGVyIFN0LCBQcm92aWRlbmNlLCBSSSAwMjkwOSwgVVNBIhsSGQoUChIJSUTIX5xF5IkRf72YoyiGs9YQ0Qs,1489 WESTMINSTER ST,41.81644310000001,-71.4342711,2,02909,OK,street_address
665,ROOFTOP,20 PROVIDENCE PLACE MALL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PLACE MALL,41.827286,-71.415986,1,02903,OK,street_address
666,ROOFTOP,223 WARRINGTON 223,"223 Warrington St, Providence, RI 02907, USA",ChIJuaGt_YRP5IkRYvVoDobUuRI,223 WARRINGTON 223,41.7942875,-71.42121329999999,2,02907,OK,premise
667,ROOFTOP,380 VALLEY ST,"380 Valley St, Providence, RI 02908, USA",ChIJifPuv6NF5IkRjGq5q0lNrD8,380 VALLEY ST,41.82742409999999,-71.4372729,3,02908,OK,street_address
668,RANGE_INTERPOLATED,773 CRANSTON ST,"773 Cranston St, Providence, RI 02907, USA",Eio3NzMgQ3JhbnN0b24gU3QsIFByb3ZpZGVuY2UsIFJJIDAyOTA3LCBVU0EiGxIZChQKEgml6WudfU_kiRGN3lMktwQUaRCFBg,773 CRANSTON ST,41.8042825,-71.4390667,1,02907,OK,street_address
669,ROOFTOP,27 PAGE ST,"27 Page St, Milford, CT 06460, USA",ChIJnYo2trMM6IkRDnmfSlBhqt0,27 PAGE ST,41.2016708,-73.09213969999999,3,06460,OK,premise
670,ROOFTOP,OSBORNE/ COMMODORE ST,"1135 Commodore St, Clearwater, FL 33755, USA",ChIJwx7OGW3xwogR4K5xlAgFPqE,OSBORNE/ COMMODORE ST,27.9953122,-82.7907054,1,33755,OK,"establishment,laundry,point_of_interest"
671,ROOFTOP,460 SMITH ST,"460 Smith St, Middletown, CT 06457, USA",ChIJEwoLQCi154kRILZsP0uYPus,460 SMITH ST,41.58463860000001,-72.7199797,4,06457,OK,street_address
672,ROOFTOP,104 VINTON ST,"104 Vinton St, Palo, IA 52324, USA",ChIJo84g8dTi5IcRQbKrGNYk7YQ,104 VINTON ST,42.0662721,-91.796047,3,52324,OK,premise
673,ROOFTOP,20 PROVIDENCE PLACE MALL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PLACE MALL,41.827286,-71.415986,1,02903,OK,street_address
674,,622 SE ELWOOD AVE,,,622 SE ELWOOD AVE,,,0,,ZERO_RESULTS,
675,ROOFTOP,338 ATWELLS AVE,"338 Atwells Ave, Providence, RI 02903, USA",ChIJ8fQmlgpF5IkRGSKlAeGaF8M,338 ATWELLS AVE,41.8236598,-71.4289498,1,02903,OK,street_address
676,ROOFTOP,DON'T KNOW,"1453 Light St, Baltimore, MD 21230, USA",ChIJGXnlum4DyIkRcIJINottl88,DON'T KNOW,39.272951,-76.611516,1,21230,OK,"bar,establishment,food,point_of_interest,restaurant"
677,,195E ENTRANCE RAMP FWY,,,195E ENTRANCE RAMP FWY,,,0,,ZERO_RESULTS,
678,ROOFTOP,384 VALLEY ST,"384 Valley St, Providence, RI 02908, USA",ChIJS1QP6qNF5IkR0fIq0BbNFsY,384 VALLEY ST,41.8274175,-71.43703359999999,2,02908,OK,street_address
679,GEOMETRIC_CENTER,201 N STERLING AVE PKWY 1,"N Sterling Ave, Palatine, IL 60067, USA",ChIJ_Y29IhOkD4gRZmgU-oDSpI0,201 N STERLING AVE PKWY 1,42.129928,-88.07178130000001,1,60067,OK,route
680,GEOMETRIC_CENTER,TOCKWOTTON ST,"Tockwotton St, Providence, RI 02903, USA",ChIJN2vvUEdF5IkROlpWx-05VaQ,TOCKWOTTON ST,41.8169729,-71.3999829,1,02903,OK,route
681,ROOFTOP,393 CHARLES ST,"393 Charles St, Providence, RI 02904, USA",ChIJJyEAUftE5IkRwAjeEeVvAbc,393 CHARLES ST,41.8451742,-71.41864199999999,2,02904,OK,premise
682,ROOFTOP,HARTFORD AVE D,"10 Hartford Ave Space D-1, Granby, CT 06035, USA",ChIJVzmf3OUD54kR5Vj3nxJYiqo,HARTFORD AVE D,41.952302,-72.78721399999999,1,06035,OK,"cafe,establishment,food,point_of_interest,store"
683,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
684,ROOFTOP,400 ADMIRAL ST,"400 Admiral St, Providence, RI 02908, USA",ChIJdRRFWv9E5IkRT9C6yFozPe8,400 ADMIRAL ST,41.8458322,-71.42945499999999,1,02908,OK,premise
685,ROOFTOP,50 WEYBOSSET ST,"50 Weybosset St, Providence, RI 02903, USA",ChIJ2cPIghZF5IkRgwCnNxe2Y8k,50 WEYBOSSET ST,41.8241458,-71.4098637,1,02903,OK,premise
686,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
687,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
688,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
689,ROOFTOP,43 CHAPIN AVE,"43 Chapin Ave, Merrick, NY 11566, USA",ChIJ52JYjSN8wokRKVvDVyAa3Ho,43 CHAPIN AVE,40.6797761,-73.5668549,2,11566,OK,premise
690,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
691,ROOFTOP,411 N CHARLES ST,"411 N Charles St, Baltimore, MD 21201, USA",ChIJrzxDHpkEyIkRWkVBsdIpEHI,411 N CHARLES ST,39.2945944,-76.6151641,2,21201,OK,premise
692,ROOFTOP,1039 CHALKSTONE AVE,"1039 Chalkstone Ave, Providence, RI 02908, USA",ChIJTZYizrpF5IkRKwekH2h5GvI,1039 CHALKSTONE AVE,41.8325635,-71.4422957,1,02908,OK,premise
693,ROOFTOP,1 KENNEDY PAZA,"1 Kennedy Plaza, Utica, NY 13502, USA",ChIJo4N8HiZH2YkRZF-NYW6j4T4,1 KENNEDY PAZA,43.1014501,-75.2360102,2,13502,OK,premise
694,ROOFTOP,565 HIGH ST,"565 High St, Santa Cruz, CA 95060, USA",ChIJC0tUbM1BjoAROHdmzosVq2E,565 HIGH ST,36.97706549999999,-122.0402171,1,95060,OK,premise
695,GEOMETRIC_CENTER,FRIENDSHIP ST/ E. FRANKLIN ST ST,"E Franklin St at Varsity Theatre, Chapel Hill, NC 27514, USA",ChIJKyJEiufCrIkRf8QN9pBavo4,FRIENDSHIP ST/ E. FRANKLIN ST ST,35.913583,-79.05485999999999,1,27514,OK,"bus_station,establishment,point_of_interest,transit_station"
696,ROOFTOP,27 SARATOGA ROAD CIR,"27 Saratoga Rd, Stratford, NJ 08084, USA",ChIJP2v9qIHNxokRKVWecfcKHMY,27 SARATOGA ROAD CIR,39.8223507,-75.01709819999999,2,08084,OK,premise
697,ROOFTOP,ELM ST & IMPERIAL PL,"329 S Elm St #165, Jenks, OK 74037, USA",ChIJ9STAVFCRtocRb4KP1auQFnU,ELM ST & IMPERIAL PL,36.0191883,-95.9753666,1,74037,OK,"bar,establishment,night_club,point_of_interest"
698,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
699,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
700,GEOMETRIC_CENTER,FRIENDSHIP ST & RICHMOND ST,"Friendship St, Philadelphia, PA, USA",ChIJz4p9Hju0xokRVKYo9S9mgsU,FRIENDSHIP ST & RICHMOND ST,40.0370172,-75.0474936,1,,OK,route
701,ROOFTOP,278 THURBERS AVE,"278 Thurbers Ave, Providence, RI 02905, USA",ChIJyYyaN4pP5IkRoAdtfL4zyfo,278 THURBERS AVE,41.798347,-71.41077980000001,1,02905,OK,premise
702,ROOFTOP,83 POINT ST,"83 Point St, Providence, RI 02903, USA",ChIJtcpAhWpF5IkRFpN8-4TJBrw,83 POINT ST,41.8168965,-71.4068602,1,02903,OK,premise
703,ROOFTOP,20 PROVIDENCE PL,"20 Providence Pl, Providence, RI 02903, USA",ChIJcR5PshFF5IkRMjdjiuVakUA,20 PROVIDENCE PL,41.827286,-71.415986,1,02903,OK,street_address
704,GEOMETRIC_CENTER,6  & GLENBRIDGE AVE,"Independence, KS 67301, USA",ChIJpS60CuyBt4cRlb0BTmi1VYA,6  & GLENBRIDGE AVE,37.09024,-95.712891,1,67301,OK,"establishment,lodging,point_of_interest"
705,ROOFTOP,325 WASHINGTON ST,"325 Washington St, Providence, RI 02903, USA",ChIJH4oA53JF5IkRua4IdGaOx1Y,325 WASHINGTON ST,41.8197292,-71.4203694,1,02903,OK,premise
706,ROOFTOP,246 ALLENS AVE,"246 Allens Ave, Galesburg, IL 61401, USA",ChIJw7nm8xa-4YcRaNOw6p0sk6o,246 ALLENS AVE,40.9445437,-90.3587099,2,61401,OK,premise
707,ROOFTOP,65 MARCH ST,"65 March St, Providence, RI 02908, USA",ChIJ5bFIav5E5IkR00Aifs10bIc,65 MARCH ST,41.8424849,-71.4252865,2,02908,OK,premise
708,ROOFTOP,22 WHELAN RD,"22 Whelan Rd, Providence, RI 02909, USA",ChIJK6zL4pJF5IkRAl-iDx3q6oY,22 WHELAN RD,41.818909,-71.451471,1,02909,OK,street_address
709,ROOFTOP,468 MANTON AVE,"468 Manton Ave, Providence, RI 02909, USA",ChIJf4Za_upF5IkRhsZ8WT8sXl8,468 MANTON AVE,41.8247526,-71.4563967,1,02909,OK,premise
710,ROOFTOP,380 VALLEY ST,"380 Valley St, Providence, RI 02908, USA",ChIJifPuv6NF5IkRjGq5q0lNrD8,380 VALLEY ST,41.82742409999999,-71.4372729,3,02908,OK,street_address
711,ROOFTOP,160 BROAD ST,"160 Broad St, Providence, RI 02903, USA",ChIJfRIblW1F5IkR4jTQLN00wG0,160 BROAD ST,41.8169108,-71.4167171,1,02903,OK,premise
712,ROOFTOP,160 BROAD ST,"160 Broad St, Providence, RI 02903, USA",ChIJfRIblW1F5IkR4jTQLN00wG0,160 BROAD ST,41.8169108,-71.4167171,1,02903,OK,premise
713,ROOFTOP,124 FILLMORE ST,"124 Fillmore St, San Francisco, CA 94117, USA",ChIJx-2BMqeAhYAREqluNt1F1rI,124 FILLMORE ST,37.770662,-122.429895,1,94117,OK,street_address
714,ROOFTOP,12 WHELAN RD,"12 Whelan Rd, Harwich, MA 02645, USA",ChIJE9C2Aclq-4kRqmvISNYdKM4,12 WHELAN RD,41.7196275,-70.0233085,2,02645,OK,premise
715,ROOFTOP,124 DODGE ST,"124 Dodge St, Asheville, NC 28803, USA",ChIJcbXyDhjzWYgRnBcbWasiZaM,124 DODGE ST,35.5635914,-82.5397921,1,28803,OK,premise
716,ROOFTOP,10 BARRY RD,"10 Barry Rd, Scarsdale, NY 10583, USA",ChIJbzNh9gqTwokRDUmZaA0yzZs,10 BARRY RD,40.982448,-73.79675879999999,2,10583,OK,premise
717,ROOFTOP,155 CRANSTON ST,"155 Cranston St, New Haven, CT 06513, USA",ChIJsYUapDbX54kRR5WgwLp-LBY,155 CRANSTON ST,41.331593,-72.870323,2,06513,OK,street_address
718,ROOFTOP,335 HARTFORD AVE,"335 Hartford Ave, Providence, RI 02909, USA",ChIJAeEmtZJF5IkRBOE9PHDOA1k,335 HARTFORD AVE,41.8180076,-71.4535649,4,02909,OK,premise
719,ROOFTOP,335 HARTFORD AVE,"335 Hartford Ave, Providence, RI 02909, USA",ChIJAeEmtZJF5IkRBOE9PHDOA1k,335 HARTFORD AVE,41.8180076,-71.4535649,4,02909,OK,premise
720,ROOFTOP,65 SALMON ST,"65 Salmon St, Providence, RI 02909, USA",ChIJx3gnkOtF5IkRu64FyMr1sk0,65 SALMON ST,41.82300800000001,-71.457521,1,02909,OK,street_address
721,ROOFTOP,101 SESSIONS ST,"101 Sessions St, Providence, RI 02906, USA",ChIJG1ONstBE5IkRO68Z4ad_BNo,101 SESSIONS ST,41.8406654,-71.3934707,1,02906,OK,premise
722,ROOFTOP,161 RIDGE ST,"161 Ridge St, Glens Falls, NY 12801, USA",ChIJzyyHn9zR34kRPTXcAEbNaCQ,161 RIDGE ST,43.3156173,-73.64334199999999,3,12801,OK,premise
723,ROOFTOP,25 TOBEY ST,"25 Tobey St, Providence, RI 02909, USA",ChIJD36XS5lF5IkR5utnNaBFyCE,25 TOBEY ST,41.8197978,-71.436092,1,02909,OK,premise
724,ROOFTOP,160 BROAD ST,"160 Broad St, Providence, RI 02903, USA",ChIJfRIblW1F5IkR4jTQLN00wG0,160 BROAD ST,41.8169108,-71.4167171,1,02903,OK,premise
725,ROOFTOP,160 BROAD ST,"160 Broad St, Providence, RI 02903, USA",ChIJfRIblW1F5IkR4jTQLN00wG0,160 BROAD ST,41.8169108,-71.4167171,1,02903,OK,premise
726,ROOFTOP,47 SALMON ST,"47 Salmon St, St Helens, OR 97051, USA",ChIJ_0GKyCxQlFQRkRfoWD6_A9o,47 SALMON ST,45.8612026,-122.8244266,1,97051,OK,premise
727,ROOFTOP,51 SALMON ST,"51 Salmon St, Providence, RI 02909, USA",ChIJH2wznutF5IkRj_OrqAEuGPw,51 SALMON ST,41.823317,-71.456717,2,02909,OK,street_address
728,ROOFTOP,335 HARTFORD AVE,"335 Hartford Ave, Providence, RI 02909, USA",ChIJAeEmtZJF5IkRBOE9PHDOA1k,335 HARTFORD AVE,41.8180076,-71.4535649,4,02909,OK,premise
729,ROOFTOP,160 BROAD ST,"160 Broad St, Providence, RI 02903, USA",ChIJfRIblW1F5IkR4jTQLN00wG0,160 BROAD ST,41.8169108,-71.4167171,1,02903,OK,premise
730,ROOFTOP,9 BODELL AVE,"9 Bodell Ave, Providence, RI 02909, USA",ChIJBT1-qZJF5IkR-Vd292Qs5rY,9 BODELL AVE,41.817062,-71.45330899999999,1,02909,OK,street_address
731,ROOFTOP,8 BODELL AVE,"8 Bodell Ave, Providence, RI 02909, USA",ChIJ83-0XY1F5IkR6oMDltdpSww,8 BODELL AVE,41.816348,-71.452373,1,02909,OK,street_address
732,ROOFTOP,8 BODELL AVE,"8 Bodell Ave, Providence, RI 02909, USA",ChIJ83-0XY1F5IkR6oMDltdpSww,8 BODELL AVE,41.816348,-71.452373,1,02909,OK,street_address
733,ROOFTOP,64 FAIRFIELD AVE,"64 Fairfield Ave, Albany, NY 12205, USA",ChIJDe6iYHUL3okRoQMUW9sCHfk,64 FAIRFIELD AVE,42.6902186,-73.7951503,4,12205,OK,premise
734,ROOFTOP,2 BODELL AVE,"2 Bodell Ave, Providence, RI 02909, USA",ChIJg3E5fI1F5IkR0-XuEJofWu4,2 BODELL AVE,41.816341,-71.45116,1,02909,OK,street_address
735,ROOFTOP,8 BODELL AVE,"8 Bodell Ave, Providence, RI 02909, USA",ChIJ83-0XY1F5IkR6oMDltdpSww,8 BODELL AVE,41.816348,-71.452373,1,02909,OK,street_address
736,ROOFTOP,160 BENEDICT ST,"160 Benedict St, Providence, RI 02909, USA",ChIJgw79m4dF5IkRjiY9H0u0v7g,160 BENEDICT ST,41.8058941,-71.4393122,1,02909,OK,premise
737,ROOFTOP,666 PRAIRIE AVE,"666 Prairie Ave, Providence, RI 02905, USA",ChIJY61YnotP5IkRECycNMWwATw,666 PRAIRIE AVE,41.796135,-71.409339,2,02905,OK,street_address
738,ROOFTOP,291 CHAD BROWN ST,"291 Chad Brown St, Providence, RI 02908, USA",ChIJBYUqhP1E5IkR0DCR4-98ThI,291 CHAD BROWN ST,41.84084259999999,-71.421702,1,02908,OK,premise
739,ROOFTOP,4 CATHEDRAL SQ,"4 Cathedral Square, Providence, RI 02903, USA",ChIJdZr4Sm1F5IkRWSavSnT3zJA,4 CATHEDRAL SQ,41.8202738,-71.4166243,1,02903,OK,premise
740,ROOFTOP,219 MANTON AVE,"219 Manton Ave, Providence, RI 02909, USA",ChIJP3tvApRF5IkRRuO051m37XE,219 MANTON AVE,41.8211748,-71.4477844,1,02909,OK,premise
741,GEOMETRIC_CENTER,ELMWOOD AVE & GREENWICH ST,"Elmwood Ave, Rhode Island, USA",ChIJd9Bt7aNP5IkR8TzpMwfPoe8,ELMWOOD AVE & GREENWICH ST,41.7787571,-71.4207306,2,,OK,route
742,GEOMETRIC_CENTER,ELMWOOD AVE & GREENWICH ST,"Elmwood Ave, Rhode Island, USA",ChIJd9Bt7aNP5IkR8TzpMwfPoe8,ELMWOOD AVE & GREENWICH ST,41.7787571,-71.4207306,2,,OK,route
743,GEOMETRIC_CENTER,ELMWOOD AVE & GREENWICH ST,"Elmwood Ave, Rhode Island, USA",ChIJd9Bt7aNP5IkR8TzpMwfPoe8,ELMWOOD AVE & GREENWICH ST,41.7787571,-71.4207306,2,,OK,route
744,ROOFTOP,99 KENYON ST,"99 Kenyon St, Providence, RI 02903, USA",ChIJLZe4znRF5IkRgr_ld3FH8Js,99 KENYON ST,41.8213026,-71.426279,2,02903,OK,street_address
